timeTick, roll, pitch, yaw, stateX, stateY, stateZ, stateVX, stateVY, stateVZ, otX0, otY0, otZ0, otRoll0, otPitch0, otYaw0, motor1, motor2, motor3, motor4, voltage
423454, 9.583160400390625, 1.9061343669891357, -6.9758782386779785, 0.0, 0.0, -219.0290069580078, 0.0, 0.0, 0.1373291015625, 1.6416983604431152, -1.3202755451202393, 1.9382960796356201, 2.831161429869527, 2.66303417952966, 97.06454920587716, 33569.0, 33540.0, 30146.0, 34932.0, 7.933885097503662
423464, 10.256617546081543, 1.7230539321899414, -7.858532905578613, 0.0, 0.0, -219.02818298339844, 0.0, 0.0, 0.0823974609375, 1.6401420831680298, -1.3215315341949463, 1.9404809474945068, 3.8884163467896853, 3.015228991361738, 96.41307758785204, 32430.0, 33578.0, 29877.0, 36070.0, 7.8942155838012695
423474, 10.101448059082031, 1.7431507110595703, -8.695955276489258, 0.0, 0.0, -219.0277862548828, 0.0, 0.0, 0.0396728515625, 1.639656662940979, -1.3230422735214233, 1.9425221681594849, 4.775536988014823, 3.6134368332087377, 94.59090336357684, 31104.0, 33691.0, 30081.0, 36439.0, 7.8942155838012695
423484, 10.71470832824707, 1.717232584953308, -8.558554649353027, 0.0, 0.0, -219.02719116210938, 0.0, 0.0, 0.05950927734375, 1.6394997835159302, -1.3239612579345703, 1.9442412853240967, 6.090452189837441, 4.29064081452222, 94.412839153654, 31576.0, 33633.0, 30644.0, 35967.0, 7.8942155838012695
423494, 10.993873596191406, 1.7235411405563354, -8.665017127990723, 0.0, 0.0, -219.02622985839844, 0.0, 0.0, 0.09613037109375, 1.645609974861145, -1.3245776891708374, 1.9461981058120728, 4.920746393473192, 5.037466245655878, 94.26324375534249, 31567.0, 33647.0, 31113.0, 35977.0, 7.874380588531494
423504, 10.86181354522705, 2.0194408893585205, -7.4675703048706055, 0.0, 0.0, -219.0253143310547, 0.0, 0.0, 0.091552734375, 1.6489728689193726, -1.3244868516921997, 1.9479767084121704, 5.234263627950587, 5.915783303112107, 91.91827818303007, 31149.0, 33684.0, 31746.0, 36394.0, 7.874380588531494
423514, 11.357209205627441, 2.1746575832366943, -6.679992198944092, 0.0, 0.0, -219.023681640625, 0.0, 0.0, 0.16326904296875, 1.6529712677001953, -1.3238698244094849, 1.950404405593872, 5.367508912232218, 6.863114257009016, 89.76487563402875, 31158.0, 33307.0, 31588.0, 36384.0, 7.874380588531494
423524, 11.445514678955078, 2.311138391494751, -5.853466987609863, 0.0, 0.0, -219.02230834960938, 0.0, 0.0, 0.1373291015625, 1.6572926044464111, -1.3231397867202759, 1.9530221223831177, 4.438710664567055, 7.843362590581506, 91.31438789503143, 31199.0, 33165.0, 31130.0, 36344.0, 7.9140496253967285
423534, 12.48712158203125, 2.1169497966766357, -7.552812099456787, 0.0, 0.0, -219.02110290527344, 0.0, 0.0, 0.12054443359375, 1.6576697826385498, -1.3216220140457153, 1.9561197757720947, 4.521751179940186, 9.046547676061948, 94.42218180140853, 31282.0, 33163.0, 30236.0, 36262.0, 7.9140496253967285
423544, 12.45484447479248, 2.0718138217926025, -7.929375648498535, 0.0, 0.0, -219.02061462402344, 0.0, 0.0, 0.048828125, 1.6563360691070557, -1.3195921182632446, 1.957772135734558, 5.399355299478306, 10.667374408022084, 96.405857856048, 30762.0, 33309.0, 30004.0, 36782.0, 7.8942155838012695
423554, 11.050517082214355, 2.3807342052459717, -7.529074668884277, 0.0, 0.0, -219.0205078125, 0.0, 0.0, 0.01068115234375, 1.6559761762619019, -1.3189659118652344, 1.9595810174942017, 6.684943220980879, 11.543320605416397, 94.55103038275166, 31184.0, 33412.0, 30282.0, 37316.0, 7.933885097503662
423564, 10.387939453125, 2.0909993648529053, -9.298295021057129, 0.0, 0.0, -219.0196990966797, 0.0, 0.0, 0.08087158203125, 1.6607693433761597, -1.3177756071090698, 1.9619053602218628, 6.188495814762269, 12.402147570029598, 92.22611259472257, 32264.0, 33238.0, 30714.0, 36236.0, 7.874380588531494
423574, 8.922292709350586, 2.5283384323120117, -7.182315349578857, 0.0, 0.0, -219.01927185058594, 0.0, 0.0, 0.042724609375, 1.6632977724075317, -1.31602144241333, 1.9635002613067627, 6.321456181915107, 13.662765694717592, 93.38996212834147, 33264.0, 33310.0, 31406.0, 35236.0, 7.874380588531494
423584, 7.8581318855285645, 2.3067643642425537, -8.58458423614502, 0.0, 0.0, -219.01834106445312, 0.0, 0.0, 0.09307861328125, 1.672279715538025, -1.3152793645858765, 1.9665054082870483, 4.067239111799992, 14.527089913851256, 94.75060964169178, 34233.0, 33148.0, 31430.0, 34267.0, 7.9140496253967285
423594, 7.086796283721924, 2.4435949325561523, -6.7719807624816895, 0.0, 0.0, -219.01718139648438, 0.0, 0.0, 0.115966796875, 1.6745669841766357, -1.3148179054260254, 1.968741774559021, 4.008424947788393, 15.215082867647737, 97.74113352440601, 35029.0, 33196.0, 31496.0, 33471.0, 7.9140496253967285
423604, 7.439003944396973, 2.304286241531372, -7.184521198272705, 0.0, 0.0, -219.01614379882812, 0.0, 0.0, 0.103759765625, 1.6800179481506348, -1.316178321838379, 1.9721041917800903, 2.46133551547855, 15.46732309403339, 97.34920841212409, 35159.0, 33259.0, 30986.0, 33340.0, 7.874380588531494
423614, 7.430727005004883, 2.061981439590454, -6.983211994171143, 0.0, 0.0, -219.0150146484375, 0.0, 0.0, 0.1129150390625, 1.67682683467865, -1.3183799982070923, 1.974218726158142, 4.48209144091015, 15.754139731770522, 95.52114896484763, 34338.0, 33603.0, 30646.0, 34162.0, 7.8942155838012695
423624, 7.166362285614014, 1.7850979566574097, -8.141568183898926, 0.0, 0.0, -219.01385498046875, 0.0, 0.0, 0.115966796875, 1.677442193031311, -1.3206877708435059, 1.976136565208435, 5.39106080962217, 15.991570740943018, 92.96535242482729, 33492.0, 33952.0, 30309.0, 35007.0, 7.8942155838012695
423634, 6.109918117523193, 1.7163786888122559, -8.280635833740234, 0.0, 0.0, -219.0129852294922, 0.0, 0.0, 0.08697509765625, 1.6804496049880981, -1.324797511100769, 1.9783200025558472, 5.427132772837278, 15.460871206898418, 92.68903985585695, 33189.0, 34242.0, 30468.0, 35312.0, 7.933885097503662
423644, 5.147021770477295, 1.6076478958129883, -8.06495189666748, 0.0, 0.0, -219.01187133789062, 0.0, 0.0, 0.11138916015625, 1.6848310232162476, -1.3276996612548828, 1.979601502418518, 4.946226654540377, 15.634661045295559, 93.5701375083571, 33566.0, 34221.0, 30486.0, 34934.0, 7.874380588531494
423654, 3.736172676086426, 1.6012794971466064, -7.053492069244385, 0.0, 0.0, -219.01123046875, 0.0, 0.0, 0.0640869140625, 1.6938750743865967, -1.3317492008209229, 1.9815700054168701, 2.916429611242034, 15.415718322096808, 93.86651763009047, 34449.0, 34158.0, 30892.0, 34052.0, 7.854546070098877
423664, 3.082874298095703, 1.55909264087677, -8.441447257995605, 0.0, 0.0, -219.01036071777344, 0.0, 0.0, 0.08697509765625, 1.6972570419311523, -1.3361653089523315, 1.9837186336517334, 2.5337106626318735, 15.186295579158667, 95.9069121654311, 35337.0, 33975.0, 30867.0, 33163.0, 7.8942155838012695
423674, 2.321643829345703, 1.5238808393478394, -7.183446884155273, 0.0, 0.0, -219.0093994140625, 0.0, 0.0, 0.09613037109375, 1.7023470401763916, -1.3398385047912598, 1.9849095344543457, 0.9016464650834674, 15.114395686385876, 96.11696665324796, 35682.0, 33917.0, 31003.0, 32818.0, 7.9140496253967285
423684, 2.954516649246216, 1.436983585357666, -7.818453788757324, 0.0, 0.0, -219.0082550048828, 0.0, 0.0, 0.11444091796875, 1.7007602453231812, -1.346954107284546, 1.9870829582214355, 2.5220900183729182, 15.052506365761758, 94.44716670560481, 35723.0, 33870.0, 30733.0, 32777.0, 7.874380588531494
423694, 3.5004494190216064, 1.2420262098312378, -8.046624183654785, 0.0, 0.0, -219.00682067871094, 0.0, 0.0, 0.1434326171875, 1.7010481357574463, -1.3527741432189941, 1.9886008501052856, 3.110205660119098, 14.85678245704014, 93.56509266993815, 34254.0, 33912.0, 30717.0, 33289.0, 7.874380588531494
423704, 3.768921136856079, 1.1274949312210083, -8.276232719421387, 0.0, 0.0, -219.00570678710938, 0.0, 0.0, 0.11138916015625, 1.7003226280212402, -1.3591158390045166, 1.9897937774658203, 4.648576564856348, 14.637564529837647, 93.01065683459488, 33127.0, 34066.0, 30788.0, 34415.0, 7.933885097503662
423714, 3.0813417434692383, 1.2194209098815918, -7.9800896644592285, 0.0, 0.0, -219.00489807128906, 0.0, 0.0, 0.08087158203125, 1.7049901485443115, -1.3649836778640747, 1.9908592700958252, 4.026355265041155, 14.47488083163259, 92.83917898090895, 32957.0, 34739.0, 31172.0, 35544.0, 7.9140496253967285
423724, 2.4877820014953613, 1.0748553276062012, -9.043317794799805, 0.0, 0.0, -219.0034942626953, 0.0, 0.0, 0.140380859375, 1.7108352184295654, -1.369552493095398, 1.992738127708435, 3.071308564488427, 14.649180016690593, 93.13804185685777, 33276.0, 36127.0, 31405.0, 35224.0, 7.874380588531494
423734, 1.7540547847747803, 1.1749827861785889, -7.394469261169434, 0.0, 0.0, -219.00247192382812, 0.0, 0.0, 0.10223388671875, 1.7152683734893799, -1.3742470741271973, 1.994877576828003, 2.745596325348071, 14.762527634750228, 93.19614233234543, 33562.0, 36354.0, 31972.0, 33982.0, 7.874380588531494
423744, 1.4648865461349487, 1.2480528354644775, -7.273126602172852, 0.0, 0.0, -219.001220703125, 0.0, 0.0, 0.1251220703125, 1.7201606035232544, -1.3798147439956665, 1.9969393014907837, 1.2470720028381992, 14.502360120728525, 94.27532897900748, 34242.0, 38794.0, 31927.0, 33302.0, 7.874380588531494
423754, 1.0653272867202759, 1.4544073343276978, -5.376002311706543, 0.0, 0.0, -218.99986267089844, 0.0, 0.0, 0.13580322265625, 1.7197790145874023, -1.3849313259124756, 1.9990174770355225, 1.7792885664379887, 14.541876250284503, 95.45730540155058, 34501.0, 38507.0, 31390.0, 33042.0, 7.8942155838012695
423764, 1.9347929954528809, 1.6346104145050049, -5.079640865325928, 0.0, 0.0, -218.99899291992188, 0.0, 0.0, 0.08697509765625, 1.7179635763168335, -1.3885602951049805, 2.000169277191162, 2.765357734680354, 14.676954061967336, 95.30594380317623, 35077.0, 38179.0, 30208.0, 33423.0, 7.874380588531494
423774, 3.082867383956909, 2.111614465713501, -5.8773722648620605, 0.0, 0.0, -218.99790954589844, 0.0, 0.0, 0.10833740234375, 1.7168335914611816, -1.3952893018722534, 2.00138521194458, 4.254664935327472, 14.05048397270798, 94.39265280366759, 34229.0, 37880.0, 28937.0, 34272.0, 7.8942155838012695
423784, 3.75097393989563, 2.5116024017333984, -6.489552974700928, 0.0, 0.0, -218.99713134765625, 0.0, 0.0, 0.07781982421875, 1.7187700271606445, -1.4002364873886108, 2.003304958343506, 4.700135103868689, 14.057555890786887, 93.04185762688833, 32544.0, 37745.0, 28079.0, 34999.0, 7.9140496253967285
423794, 3.492482900619507, 3.3160245418548584, -7.439145088195801, 0.0, 0.0, -218.9967803955078, 0.0, 0.0, 0.03509521484375, 1.7218574285507202, -1.4047269821166992, 2.0043933391571045, 4.758643386973207, 13.944113384987986, 94.33201529190468, 31679.0, 37529.0, 27808.0, 35864.0, 7.9140496253967285
423804, 3.30729079246521, 3.9047725200653076, -9.013256072998047, 0.0, 0.0, -218.99598693847656, 0.0, 0.0, 0.079345703125, 1.7293548583984375, -1.4105807542800903, 2.007155418395996, 3.055033468492021, 13.190320376468378, 94.61029105053971, 32441.0, 36262.0, 28175.0, 36059.0, 7.874380588531494
423814, 3.2500710487365723, 5.054319381713867, -9.731857299804688, 0.0, 0.0, -218.99533081054688, 0.0, 0.0, 0.06561279296875, 1.7302658557891846, -1.416610598564148, 2.008596897125244, 3.810301138542406, 12.296756135527659, 96.03589297523828, 33099.0, 36027.0, 29074.0, 35402.0, 7.854546070098877
423824, 3.109375, 5.56872034072876, -10.411195755004883, 0.0, 0.0, -218.99432373046875, 0.0, 0.0, 0.1007080078125, 1.7351526021957397, -1.4235894680023193, 2.011427164077759, 2.3182896676234432, 11.012059214826564, 96.10912431515432, 33612.0, 34919.0, 30444.0, 34888.0, 7.874380588531494
423834, 2.8639719486236572, 7.027248859405518, -9.075968742370605, 0.0, 0.0, -218.9930877685547, 0.0, 0.0, 0.12359619140625, 1.7318742275238037, -1.4310474395751953, 2.013340950012207, 3.8974236148651635, 9.775182891278831, 95.88066119379657, 33981.0, 33842.0, 31822.0, 34519.0, 7.8942155838012695
423844, 3.3778252601623535, 8.092072486877441, -7.727043628692627, 0.0, 0.0, -218.9920654296875, 0.0, 0.0, 0.10223388671875, 1.7320506572723389, -1.436943769454956, 2.014735460281372, 4.421607959639594, 8.79468794179192, 93.97269584793867, 34177.0, 32875.0, 32608.0, 34323.0, 7.8942155838012695
