timeTick, roll, pitch, yaw, stateX, stateY, stateZ, stateVX, stateVY, stateVZ, otX0, otY0, otZ0, otRoll0, otPitch0, otYaw0, motor1, motor2, motor3, motor4, voltage, roll rate, pitch rate, yaw rate
703406, 0.4655701518058777, -0.35983073711395264, 2.2233457565307617, -0.061594754457473755, -0.09572815895080566, 0.9932873249053955, 0.0007792700780555606, 0.008799400180578232, 0.05976308882236481, -0.06701458245515823, -0.0962131917476654, 0.9952309727668762, 2.377708619636187, 1.5019694658286369, 1.8062000875231339, 34402.0, 33633.0, 29897.0, 35549.0, 7.43801736831665, 49.02812957763672, 29.178112030029297, 3.6518008708953857
703416, 0.6367721557617188, -0.3709876537322998, 2.9779269695281982, -0.061584360897541046, -0.09563781321048737, 0.9939920902252197, 0.0013509126147255301, 0.009015879593789577, 0.08120033890008926, -0.0670354887843132, -0.09473729133605957, 0.9948862791061401, 3.090772773943654, 1.5866530634720277, 1.31849314471242, 33885.0, 33579.0, 29903.0, 36222.0, 7.43801736831665, 81.3703842163086, -5.783958911895752, 210.09231567382812
703426, 1.1539709568023682, -0.3432181179523468, 1.5251208543777466, -0.061584360897541046, -0.09563781321048737, 0.9939920902252197, 0.0013509126147255301, 0.009015879593789577, 0.08120033890008926, -0.0666566789150238, -0.09433181583881378, 0.9945736527442932, 3.320694990989814, 1.8679686127420325, 0.7984010984330839, 33885.0, 33579.0, 29903.0, 36222.0, 7.477686405181885, 81.3703842163086, -5.783958911895752, 210.09231567382812
703436, 0.432748407125473, -0.15334244072437286, 1.8140119314193726, -0.06154578924179077, -0.09547189623117447, 0.9953705072402954, 0.0025847135111689568, 0.007271711714565754, 0.06834704428911209, -0.06713847070932388, -0.09944185614585876, 0.9952136278152466, 2.0042181908079257, 1.6207798080308748, 1.1997798286252797, 33564.0, 33551.0, 29904.0, 36429.0, 7.477686405181885, -119.553466796875, -14.883818626403809, 21.038888931274414
703446, -0.45578446984291077, -0.1024690568447113, 2.3946380615234375, -0.06209830567240715, -0.09531884640455246, 0.9945367574691772, 0.0017506391741335392, 0.005453089717775583, 0.0783747062087059, -0.06698369979858398, -0.10210313647985458, 0.9949716329574585, 1.4333725991474084, 1.6886910840388225, 2.444236208340118, 34309.0, 33396.0, 30159.0, 35509.0, 7.477686405181885, -91.18983459472656, -48.62940216064453, -90.11320495605469
703456, -1.2400189638137817, -0.2091148942708969, 2.4112942218780518, -0.06209830567240715, -0.09531884640455246, 0.9945367574691772, 0.0017506391741335392, 0.005453089717775583, 0.0783747062087059, -0.06677447259426117, -0.10330811142921448, 0.9948298335075378, 1.0329247527660717, 1.567582357761978, 3.0946068206273325, 35204.0, 33251.0, 30258.0, 34462.0, 7.49752140045166, -91.18983459472656, -48.62940216064453, -90.11320495605469
703466, -1.314254641532898, -0.11766163259744644, 1.849180817604065, -0.0620591901242733, -0.09521786123514175, 0.99559086561203, 0.002177284099161625, 0.005530497990548611, 0.05434452369809151, -0.06713201105594635, -0.10459104180335999, 0.9951609969139099, 0.35191220261520384, 1.3567215381830238, 2.2409259098622316, 35651.0, 33331.0, 30111.0, 33932.0, 7.49752140045166, 6.218711853027344, 47.887657165527344, -196.54249572753906
703476, -0.7479329109191895, -0.09589949250221252, 2.044102191925049, -0.0620591901242733, -0.09521786123514175, 0.99559086561203, 0.002177284099161625, 0.005530497990548611, 0.05434452369809151, -0.06686139851808548, -0.10299878567457199, 0.9939339756965637, 0.8885524276252715, 1.7129239983187574, 1.9374547260173394, 35433.0, 33416.0, 30192.0, 34178.0, 7.477686405181885, 6.218711853027344, 47.887657165527344, -196.54249572753906
703486, 0.19231989979743958, -0.1823134571313858, 2.0259032249450684, -0.0620117112994194, -0.09507475793361664, 0.9961963891983032, 0.002571475226432085, 0.009368699043989182, 0.04503484070301056, -0.06718707829713821, -0.09823548793792725, 0.9938397407531738, 1.9482660104489347, 1.6575441902002126, 0.9510359693728484, 34614.0, 33387.0, 30275.0, 35115.0, 7.43801736831665, 40.94610595703125, -3.227893829345703, -74.29364013671875
703496, 0.18198055028915405, -0.15580499172210693, 2.1610021591186523, -0.06241590157151222, -0.09707536548376083, 0.9954227209091187, 0.001644746633246541, 0.004938327707350254, 0.07328210771083832, -0.06801113486289978, -0.096033476293087, 0.9939547181129456, 2.458482016669661, 1.3791176297404206, 1.986341657607077, 33879.0, 33469.0, 30349.0, 36011.0, 7.43801736831665, 54.531349182128906, 30.9716854095459, 193.06735229492188
703506, 0.7733323574066162, -0.07477912306785583, 1.2752597332000732, -0.06239781528711319, -0.09702793508768082, 0.996179461479187, 0.0019716108217835426, 0.004552170634269714, 0.07807241380214691, -0.06788472086191177, -0.09452801197767258, 0.9934808611869812, 3.2597761537121848, 1.5438395355259331, 1.4973431092606917, 33660.0, 33530.0, 30320.0, 36299.0, 7.477686405181885, 54.531349182128906, 30.9716854095459, 193.06735229492188
703516, 0.4604995548725128, -0.0340714193880558, 1.7339341640472412, -0.06237674131989479, -0.0969838872551918, 0.9969489574432373, 0.002248146338388324, 0.004276955034583807, 0.07582303136587143, -0.06796734780073166, -0.09659276157617569, 0.9936288595199585, 2.9089301940969285, 1.5921721507772304, 1.0515818547909657, 33464.0, 33466.0, 30575.0, 36397.0, 7.477686405181885, -123.87261199951172, -43.01752853393555, -31.99152183532715
703526, -0.5112646222114563, -0.04011048749089241, 2.324704647064209, -0.06235327571630478, -0.09694936871528625, 0.9978296160697937, 0.002438415540382266, 0.0027614757418632507, 0.10032036155462265, -0.06730842590332031, -0.10044582933187485, 0.9937717318534851, 1.973432095027752, 1.887618199510456, 1.6618340813069699, 33464.0, 33466.0, 30575.0, 36397.0, 7.43801736831665, -123.87261199951172, -43.01752853393555, -31.99152183532715
703536, -1.4170830249786377, 0.019043399021029472, 1.7882875204086304, -0.06232861801981926, -0.09692436456680298, 0.9986677169799805, 0.0025264283176511526, 0.0016817800933495164, 0.06732488423585892, -0.0671704038977623, -0.10320882499217987, 0.9931169748306274, 1.2297248269310266, 1.7068518624367073, 3.204436486621962, 34849.0, 33277.0, 30824.0, 34590.0, 7.457852363586426, -123.87261199951172, -43.01752853393555, -31.99152183532715
703546, -1.5991157293319702, 0.10613173246383667, 2.6800172328948975, -0.06230321153998375, -0.09690377116203308, 0.9992722272872925, 0.002578054554760456, 0.002218934940174222, 0.05357440933585167, -0.06762631237506866, -0.10374193638563156, 0.9930964112281799, 0.7493872004996384, 1.554678189396185, 2.083722142442563, 34849.0, 33277.0, 30824.0, 34590.0, 7.49752140045166, -19.77086639404297, -5.8205766677856445, -198.3853302001953
703556, -1.2733745574951172, -0.014686266891658306, 2.08817982673645, -0.06276261061429977, -0.0968303456902504, 0.9981221556663513, 0.0012015659594908357, 0.004419464152306318, 0.03735921159386635, -0.06762498617172241, -0.10064130276441574, 0.9920673966407776, 1.428964003579124, 1.7421321563488164, 1.0135245782980005, 35379.0, 33325.0, 30633.0, 33747.0, 7.477686405181885, 60.05216598510742, -31.126890182495117, 52.743324279785156
703566, -0.32418331503868103, -0.09260297566652298, 2.623248338699341, -0.06275205314159393, -0.09677331894636154, 0.9984667301177979, 0.0009245259570889175, 0.007021349389106035, 0.03156992420554161, -0.06770296394824982, -0.09601214528083801, 0.9916779398918152, 2.7686844228430996, 1.821467768152587, 1.116484273489678, 34719.0, 33333.0, 30472.0, 34490.0, 7.43801736831665, 99.81637573242188, 25.464265823364258, -29.564727783203125
703576, -0.1608283966779709, -0.055948738008737564, 2.1832056045532227, -0.06274320185184479, -0.0966874361038208, 0.998997151851654, 0.0009056467679329216, 0.009447375312447548, 0.07456989586353302, -0.06715212762355804, -0.09700049459934235, 0.9918421506881714, 1.9328752512970706, 2.075644129926104, 1.396909494186729, 33830.0, 33473.0, 30291.0, 35572.0, 7.477686405181885, 99.81637573242188, 25.464265823364258, -29.564727783203125
703586, 0.3803160488605499, -0.05862358212471008, 2.595789909362793, -0.06273336708545685, -0.09658966958522797, 0.9998278617858887, 0.0010585702257230878, 0.010056558065116405, 0.09157352149486542, -0.06743016093969345, -0.09593819826841354, 0.9919660687446594, 2.980233761051205, 2.003187035658925, 0.6536079149072571, 33576.0, 33520.0, 30106.0, 35977.0, 7.477686405181885, 56.709129333496094, -20.25339698791504, -300.00469970703125
703596, 0.6673468947410583, -0.16296172142028809, 2.0526933670043945, -0.06272248178720474, -0.0964881181716919, 1.0006006956100464, 0.0011009073350578547, 0.010524600744247437, 0.06301184743642807, -0.06745035946369171, -0.10004884749650955, 0.992148220539093, 1.940897361001519, 2.018744952779457, 1.2394750743185223, 33576.0, 33520.0, 30106.0, 35977.0, 7.477686405181885, 56.709129333496094, -20.25339698791504, -300.00469970703125
703606, -0.3895089030265808, -0.02961278334259987, 2.1948182582855225, -0.06310522556304932, -0.0970936194062233, 0.9996219873428345, 0.00024943481548689306, 0.007819480262696743, 0.07649365067481995, -0.06724924594163895, -0.10334932059049606, 0.9918330311775208, 1.119188228161555, 1.7830822263383368, 3.1012154645969296, 33532.0, 33506.0, 30021.0, 35817.0, 7.43801736831665, 56.709129333496094, -20.25339698791504, -300.00469970703125
703616, -1.1980934143066406, 0.11307446658611298, 1.8248422145843506, -0.06310133635997772, -0.09702036529779434, 1.0003246068954468, 0.0005703357746824622, 0.006605382543057203, 0.06405828148126602, -0.06745565682649612, -0.10465414822101593, 0.991647481918335, 0.3292994744797179, 1.8066036750705337, 1.9038577871641134, 34405.0, 33435.0, 29989.0, 34809.0, 7.418182373046875, -92.2575454711914, 8.38010025024414, -164.58290100097656
703626, -1.547210693359375, -0.06726467609405518, 3.0525715351104736, -0.06309554725885391, -0.09695207327604294, 1.0008032321929932, 0.0006822167197242379, 0.006598724517971277, 0.0316656231880188, -0.06707913428544998, -0.10302279144525528, 0.990980327129364, 0.5939375604019974, 2.093539919375388, 1.4185417370430937, 34405.0, 33435.0, 29989.0, 34809.0, 7.49752140045166, -92.2575454711914, 8.38010025024414, -164.58290100097656
703636, -1.457221508026123, -0.18455612659454346, 2.034761667251587, -0.06309034675359726, -0.09687329083681107, 1.0012433528900146, 0.00037537256139330566, 0.00930553488433361, 0.05635331943631172, -0.06712814420461655, -0.09886103123426437, 0.9907129406929016, 1.7440533947776242, 2.099490282433578, 0.8623738736848494, 35384.0, 33361.0, 29896.0, 33741.0, 7.49752140045166, 63.841796875, 4.654053211212158, 50.516258239746094
703646, -0.5704794526100159, -0.07591031491756439, 2.613368272781372, -0.06308666616678238, -0.09677256643772125, 1.001599907875061, 0.00030137065914459527, 0.010903282091021538, 0.014970394782721996, -0.0679255872964859, -0.09685661643743515, 0.9903032779693604, 2.3014035723789465, 1.8742650009719455, 1.6690743496898668, 34926.0, 33554.0, 29806.0, 34277.0, 7.49752140045166, 63.841796875, 4.654053211212158, 50.516258239746094
703656, 0.13917438685894012, -0.20042109489440918, 2.489497661590576, -0.06347588449716568, -0.09855189174413681, 1.000306487083435, -0.000507193966768682, 0.008757278323173523, 0.050779737532138824, -0.06785394251346588, -0.09646330773830414, 0.9904696941375732, 2.4700670238606124, 1.9204571092928404, 1.4498584066511888, 33967.0, 33609.0, 29737.0, 35347.0, 7.43801736831665, 63.841796875, 4.654053211212158, 50.516258239746094
703666, 0.41972488164901733, -0.25027209520339966, 3.078619956970215, -0.06348048895597458, -0.09845893085002899, 1.0008623600006104, -0.0003845256578642875, 0.009717618115246296, 0.06042276322841644, -0.06810808181762695, -0.0973060131072998, 0.9905411601066589, 2.5826744400380583, 1.9443777179574226, 0.859438463347997, 33437.0, 33598.0, 29656.0, 35997.0, 7.43801736831665, 95.06263732910156, -5.543157577514648, 246.80218505859375
703676, 0.9592725038528442, -0.27423423528671265, 1.5401901006698608, -0.06348048895597458, -0.09845893085002899, 1.0008623600006104, -0.0003845256578642875, 0.009717618115246296, 0.06042276322841644, -0.06785345077514648, -0.1012272834777832, 0.990851104259491, 1.5771097254819868, 2.061748017234919, 1.536035540885263, 33188.0, 33590.0, 29468.0, 36302.0, 7.457852363586426, 95.06263732910156, -5.543157577514648, 246.80218505859375
